PROLIFIC_PID,totalTime,subjLR_3prm,subjD_3prm,subjp0_3prm,subjNLL_3prm,subjLRTp_3prm,qa:dec_%rt<300,qa:dec_%rt>10000,qa:dec_%Conseqs,qa:dec_instruxDur,qa:frat_%rt<300,qa:frat_%rt>10000,qa:frat_%Conseqs,qa:frat_instruxDur,qa:blurEv
55c694e3fdf99b6c4f28595f,369.558,0.0062547552014652,4.53978687024344e-05,1.0,43.09687271027648,1.4053675192566807e-136,0.3409090909090909,0.0,0.9924242424242424,2.09,0.0,0.0,0.0,11.84,0.0
55d86f3569dbc30012b6869f,402.148,0.0568942499656554,4.53978687024344e-05,-0.6087237952485226,26.619452027480605,4.8147850921594186e-129,0.0909090909090909,0.0,0.3409090909090909,2.0,0.0,0.0,0.1666666666666666,16.39,0.0
55e7221441988f000b75cc7a,576.794,0.0361118593626645,0.9999546021312976,0.5419421389593158,16.39788614335815,1.721718397039537e-133,0.0378787878787878,0.0,0.5909090909090909,8.32,0.0,0.0,0.1666666666666666,24.49,0.0
560ce65601c38a0012769e20,724.853,0.0359595920175495,0.9999546021312976,0.6130757378661302,8.190502219944534,4.631716422538991e-137,0.0,0.0,0.1742424242424242,18.12,0.0,0.0,0.0,32.7,0.0
56b8de29e1d0a200051517f8,412.837,0.0194621400352649,0.9999546021312976,0.173111240003256,4.576346903219204,1.240592376018536e-138,0.0,0.0,0.6893939393939394,9.92,0.0,0.0,0.1666666666666666,15.4,0.0
570fa921f895a7000f38ca6f,463.548,0.0478851711243333,4.53978687024344e-05,0.1906150325024985,-3.855761408012541,1.0616547661055428e-157,0.3484848484848485,0.0,0.553030303030303,5.12,0.0,0.0,0.0,16.57,0.0
571144323d47e800096358d9,339.781,0.0048734210487227,0.9996007140627328,0.5453073409542178,-7.952542335491017,1.7551308372007242e-159,0.4090909090909091,0.0,0.4469696969696969,5.42,0.0,0.0,0.1666666666666666,20.51,2.0
572041d6fd3a5200093c1295,311.041,0.4812256230881659,4.53978687024344e-05,1.0,-30.305111769107317,8.356125149274289e-154,0.6818181818181818,0.0,0.6515151515151515,2.0,0.0,0.0,0.1666666666666666,11.1,0.0
5722c95274e7ff0011a6f011,413.637,0.0039088326948277,4.53978687024344e-05,-0.2507369850599896,-9.921077646396428,2.4446188373150616e-160,0.1818181818181818,0.0,0.5227272727272727,2.99,0.0,0.0,0.0,21.43,0.0
5766d2f7fdff7a0001c1285b,438.005,0.0592989506638577,4.53978687024344e-05,1.0,-43.98294494046596,3.7666575036336435e-175,0.1439393939393939,0.0,0.7196969696969697,84.82,0.0,0.0,0.3333333333333333,7.82,0.0
5783d80d275be60001358349,560.421,4.53978687024344e-05,4.539794139143876e-05,0.5319702493466674,-19.70459015269698,1.3600088980996273e-164,0.0454545454545454,0.0075757575757575,0.4090909090909091,4.54,0.0,0.0,0.0,37.52,0.0
58016c9f551314000145af58,471.173,0.043784367339025,0.1642695526975706,-0.3575257395005555,-16.831424707001247,6.0544980616099416e-148,0.5909090909090909,0.0,0.5378787878787878,7.46,0.0,0.0,0.1666666666666666,21.06,2.0
580777dd827ca10001db494b,425.671,0.0665980598839162,4.53978687024344e-05,-0.3822394162251347,-22.319198005672234,2.48459543744509e-150,0.0,0.0,0.2272727272727272,4.0,0.0,0.0,0.1666666666666666,19.42,0.0
582009dd87f6b90001f13e40,380.932,0.0106662421671252,4.53978687024344e-05,-0.4605634510580606,-21.26313716153257,7.154325225294339e-150,0.4621212121212121,0.0,0.4772727272727273,6.27,0.0,0.0,0.0,16.55,0.0
594936ad4152bf0001bfd5cd,407.559,0.0138600861271487,0.9999546021312976,-0.1791966097040265,-22.777215330891423,1.5705459834977994e-150,0.0,0.0,0.3181818181818182,6.83,0.0,0.0,0.0,10.92,0.0
5971640e7ec240000170cb69,302.689,0.0159490429142151,4.53978687024344e-05,1.0,-45.37735764600208,9.324229140172519e-176,0.7272727272727273,0.0,0.8636363636363636,1.76,0.0,0.0,0.1666666666666666,12.93,0.0
59aae1188cef7d00011f8884,479.683,0.0065542000452793,4.53978687024344e-05,0.197517260285473,-25.13348216803837,5.9248989583653776e-167,0.0378787878787878,0.0,0.1363636363636363,11.9,0.0,0.0,0.0,35.75,0.0
5a2846ceb4a5de00011af418,450.729,0.0055816991404842,4.53978687024344e-05,-0.0048615716393174,-25.066141787462072,1.5868501393906412e-151,0.0075757575757575,0.0,0.1818181818181818,14.19,0.0,0.0,0.0,27.66,0.0
5a983a931ade740001b8ea50,450.144,0.0034552463087231,0.9999546021312976,0.5851760694689242,-32.22232288050341,4.898072064165897e-170,0.0227272727272727,0.0,0.4015151515151515,4.93,0.0,0.0,0.1666666666666666,25.42,1.0
5ad2c8334d061300011b1985,389.372,0.0473151297265178,4.53978687024344e-05,1.0,-66.37766020648402,6.889669405457689e-185,0.5303030303030303,0.0,0.7803030303030303,4.39,0.0,0.0,0.0,11.73,1.0
5adfcb03f6b58c0001fa9083,641.596,4.53978687024344e-05,0.9999546021312976,-0.0643373273704558,-28.52740405274216,4.956320942575049e-153,0.053030303030303,0.0,0.4015151515151515,204.61,0.0,0.0,0.3333333333333333,15.95,0.0
5b184f9768a5ed0001734190,720.175,4.53978687024344e-05,0.0007617804083895,-0.1846117507915737,-30.25824984151444,8.757615846523295e-154,0.0151515151515151,0.0,0.2196969696969697,214.37,0.0,0.0,0.5,41.08,0.0
5b1a3fa488ee7400012aef74,963.018,0.0074666298675221,4.53978687024344e-05,0.0595031625846168,-31.04063668846507,1.5991474871807976e-169,0.0,0.0303030303030303,0.3560606060606061,87.54,0.0,0.0,0.3333333333333333,44.55,0.0
5b608617208f1c000100bdeb,455.84,0.1097622155107223,4.53978687024344e-05,1.0,-73.19551308362372,7.477523649396734e-188,0.0378787878787878,0.0,0.4621212121212121,5.88,0.0,0.0,0.8333333333333334,16.71,0.0
5b65f7935c431c000127ae5f,502.21,4.53978687024344e-05,4.53978687024344e-05,-0.4471117215250183,-36.70274655327243,5.517015987106585e-172,0.0303030303030303,0.0,0.1969696969696969,4.42,0.0,0.0,0.3333333333333333,21.99,1.0
5b9b422307c6960001614c35,590.323,0.0607760726585375,4.53978687024344e-05,1.0,-58.121625131915295,2.679445317558805e-181,0.0454545454545454,0.0,0.4318181818181818,31.98,0.0,0.0,0.1666666666666666,41.86,0.0
5ba863a346de410001ecfb2a,588.623,4.53978687024344e-05,0.9988377191681748,0.2842968793924911,-35.91037566878899,3.049435057485426e-156,0.0454545454545454,0.0151515151515151,0.25,5.57,0.0,0.0,0.0,20.4,0.0
5bb94dea3ea7ed00017cb109,458.949,0.0224221159831369,4.53978687024344e-05,-0.7069950604706401,-38.10126233017928,3.3993473714538437e-157,0.0,0.0,0.0833333333333333,5.46,0.0,0.0,0.1666666666666666,24.73,0.0
5bbc4bd1f83ac60001fe665e,455.817,0.0293961137511142,0.3523641016927651,0.0827532897382442,-37.01271475783805,1.0111310695846777e-156,0.0,0.0,0.25,5.68,0.0,0.0,0.0,16.1,0.0
5bf0cb0411439b000168edda,355.45,0.1157448963234041,0.2804925558115009,-1.0,-42.09135859913093,6.253315730472127e-159,0.0681818181818181,0.0,0.4393939393939394,1.54,0.0,0.0,0.5,4.51,1.0
5bfb5784a66aa500019dabef,441.12,0.0584215101806977,4.53978687024344e-05,-0.2748344559099396,-40.158562029280105,4.331881128214099e-158,0.0,0.0,0.303030303030303,22.48,0.0,0.0,0.1666666666666666,16.58,0.0
5c047357d30e3200016dd9fa,337.164,4.53978687024344e-05,0.9809963180214628,-0.8211169491563357,-50.70590866716552,1.121368742700235e-162,0.3863636363636363,0.0,0.7272727272727273,1.67,0.0,0.1666666666666666,0.3333333333333333,14.53,0.0
5c09a1171907db0001602601,382.356,4.53978687024344e-05,0.0018407156615674,-0.5457295301289226,-44.86498280702156,1.557444287645949e-175,0.1666666666666666,0.0,0.4848484848484848,4.64,0.0,0.0,0.1666666666666666,21.64,0.0
5c2a9b55867f660001af0515,323.088,0.0797896995917162,0.9999546021312976,-0.2827653524173865,-52.034929730590775,2.963358028774938e-163,0.2272727272727272,0.0,0.1742424242424242,4.11,0.0,0.0,0.1666666666666666,9.49,0.0
5c3161130cfe9a00012f71ff,282.039,0.0482650934495009,4.53978687024344e-05,1.0,-69.78041422144331,5.6871026757573945e-171,0.7954545454545454,0.0,0.5909090909090909,2.79,0.0,0.0,0.1666666666666666,2.4,0.0
5c4275e526217400018bf1b4,373.593,0.0191559014454725,4.53978687024344e-05,-1.0,-51.75351525287039,1.5741734663685888e-178,0.0833333333333333,0.0,0.3409090909090909,2.4,0.0,0.0,0.0,9.68,1.0
5c59d8105bbd810001fb26de,812.213,0.0664674701959747,4.53978687024344e-05,1.0,-75.95216845084948,1.1779259646097332e-173,0.5984848484848485,0.0227272727272727,0.2272727272727272,15.99,0.0,0.1666666666666666,0.1666666666666666,32.28,0.0
5c75dbce7d36140017c53257,446.775,0.0003359314997232,4.53978687024344e-05,0.1469611334533977,-42.25806318258466,5.291897616820002e-159,0.0303030303030303,0.0,0.3181818181818182,3.47,0.0,0.0,0.5,32.67,0.0
5c9432caec114b0001419276,598.505,0.0917017532341685,0.5537391375893693,-0.4479513673566122,-45.4625487757136,2.1379958083955903e-160,0.0833333333333333,0.0,0.0833333333333333,9.29,0.0,0.0,0.1666666666666666,85.89,0.0
5c95a379a314c70012bbd4bf,460.817,0.0455121045508282,0.3706225606099359,-0.0312713885470119,-43.87698700231914,1.046050356488734e-159,0.0833333333333333,0.0,0.3257575757575757,11.53,0.0,0.0,0.1666666666666666,24.44,0.0
5cd10012174fc60016c10ffd,506.296,4.53978687024344e-05,4.572256429655148e-05,0.1945154345222976,-44.29666319547805,6.871301492008923e-160,0.0,0.0,0.0303030303030303,7.37,0.0,0.0,0.0,33.69,0.0
5d13e3e6e51708001a43fa66,489.085,0.0048581292826043,4.53978687024344e-05,-1.0,-63.54959602516995,2.9134214065382354e-168,0.0833333333333333,0.0,0.4848484848484848,36.4,0.0,0.0,0.1666666666666666,21.03,0.0
5d1b0776e1c05200018b582d,861.694,0.0082476683487342,0.6841192313472467,1.0,-59.505620753766166,1.6710257212616055e-166,0.0454545454545454,0.0,0.053030303030303,13.66,0.0,0.0,0.8333333333333334,31.06,1.0
5d1ce77cbac9bf001a4954f7,377.692,0.0048916564403828,0.000132005841813,-0.3990119093230944,-47.31729187252742,3.337351133140777e-161,0.053030303030303,0.0,0.1666666666666666,2.08,0.0,0.0,0.1666666666666666,10.96,0.0
5d2a49241d8d930001c263a7,506.116,4.53978687024344e-05,0.0012630439312549,0.9498167338545768,-61.634743658368905,1.9819873966817134e-167,0.0303030303030303,0.0,0.1515151515151515,4.0,0.0,0.0,0.0,14.93,0.0
5d3bcf190e510a001b3df200,372.097,0.8213112828398883,0.2253668990628042,0.4211436558407431,-50.97777933629206,8.541166271149767e-163,0.3333333333333333,0.0,0.1287878787878787,3.19,0.0,0.0,0.0,8.77,1.0
5d412a9013864b0015b14b31,324.832,0.0004837459050736,4.53978687024344e-05,-0.2691747489743604,-48.02027839523883,1.6507570774293258e-161,0.6590909090909091,0.0,0.3484848484848485,4.58,0.0,0.0,0.0,19.13,0.0
5d42abf3c9acd700010c41df,365.708,0.0109248693788547,0.9999546021312976,0.7031841882334268,-53.20128180646167,9.216447169035546e-164,0.3106060606060606,0.0,0.1893939393939394,8.22,0.5,0.0,0.1666666666666666,11.62,0.0
5d5a48a67ca41f0001e97f8b,407.271,0.0035973947969316,4.53978687024344e-05,-1.0,-66.40235999065256,1.6743765618642688e-169,0.2575757575757575,0.0,0.1666666666666666,16.33,0.0,0.0,0.1666666666666666,10.74,0.0
5d5af711bb10640001afd133,465.404,0.0095368196417708,0.9999546021312976,1.0,-67.89803788057297,1.5035739831045792e-185,0.0984848484848484,0.0,0.4318181818181818,7.29,0.0,0.0,0.1666666666666666,11.6,0.0
5d69d7e23aed95001b1aa05c,420.282,0.1725123993697553,0.0503115938326186,-0.4142682634697084,-62.5311786221876,8.077448848979557e-168,0.0227272727272727,0.0,0.4166666666666667,3.7,0.0,0.0,0.1666666666666666,7.7,1.0
5d7850851841fc0001e9c64d,348.343,0.0143929058270989,4.53978687024344e-05,-0.3554579279878327,-49.76511732300708,2.876611555921839e-162,0.0303030303030303,0.0,0.1136363636363636,2.93,0.0,0.0,0.0,9.32,0.0
5d9303bbc400a90018821b13,351.945,0.0027694158131186,4.53978687024344e-05,-0.366101991156802,-51.42058327474152,2.1969536121672189e-178,0.3863636363636363,0.0,0.4090909090909091,9.2,0.0,0.0,0.0,16.86,1.0
5dd03c5486c8861300974102,517.771,0.02677245025011,0.8712230594949488,1.0,-59.68189051471855,5.618389266441406e-182,0.0378787878787878,0.0,0.1893939393939394,13.27,0.0,0.0,0.0,26.1,0.0
5de8887aa2db898017debf1a,412.356,0.6192720455437634,4.53978687024344e-05,0.2833007603799195,-69.27394698558447,9.443425862614956e-171,0.1515151515151515,0.0,0.053030303030303,4.69,0.0,0.0,0.0,14.78,0.0
5df1133b99b28201e0a1181c,335.147,0.0019496571621777,4.53978687024344e-05,0.608911715018205,-58.34964739439378,5.3171512226475794e-166,0.3409090909090909,0.0,0.0984848484848484,3.82,0.0,0.0,0.0,9.52,0.0
5df5b9f661721940c46c3cd3,363.497,4.53978687024344e-05,4.53978687024344e-05,-0.2175090219465598,-51.83065573794667,3.635955532170338e-163,0.2121212121212121,0.0,0.2348484848484848,3.15,0.0,0.0,0.0,16.42,2.0
5e03f8517f08edece67a3137,720.008,0.0736926490605067,4.53978687024344e-05,0.8688612957807964,-68.81285731028854,1.4984279285833171e-170,0.0303030303030303,0.0227272727272727,0.3333333333333333,38.71,0.0,0.0,0.0,32.73,0.0
5e223f4219295951f846dd16,465.802,0.1617985947741802,4.53978687024344e-05,1.0,-97.65824137568262,4.292314940957284e-183,0.1818181818181818,0.0075757575757575,0.3636363636363636,2.29,0.0,0.0,0.3333333333333333,13.86,0.0
5e2cd786dc63ca2ff798a0ca,499.076,0.0194346665917153,4.53978687024344e-05,-0.7485218654300229,-56.59772678912307,3.072820412898967e-165,0.1439393939393939,0.0227272727272727,0.4848484848484848,1.8,0.0,0.0,0.1666666666666666,3.63,0.0
5e55e83cc65ccb5ed547cb04,622.936,0.0527262732335557,0.3786511958462947,0.052357141662723,-53.16132734606775,9.592654645339929e-164,0.0227272727272727,0.0,0.0227272727272727,45.04,0.0,0.0,0.1666666666666666,50.17,0.0
5e7abb2c6c89e4000a180b4a,526.602,0.0673071190366959,0.9999546021312976,-0.3994657241072052,-65.74991077308086,1.2916658559378382e-184,0.0,0.0,0.4545454545454545,11.27,0.0,0.0,0.1666666666666666,30.92,0.0
5e7fb4743c00ce69510024fb,602.785,0.1394514076457874,4.53978687024344e-05,1.0,-87.09826601930538,6.744219940500612e-194,0.0,0.0,0.8636363636363636,14.36,0.0,0.0,0.3333333333333333,26.94,1.0
5ec0aeb3d216ee36d856ead2,386.011,4.53978687024344e-05,0.9999546021312976,-1.0,-77.2863143864978,1.2447468196673534e-189,0.0378787878787878,0.0,0.3106060606060606,10.18,0.0,0.0,0.1666666666666666,15.56,0.0
5ec0d47ecf12be4ea2754516,433.187,0.0041482026741217,0.9999546021312976,1.0,-68.57436586369674,1.902587892597668e-170,0.5984848484848485,0.0,0.4166666666666667,3.24,0.0,0.0,0.3333333333333333,6.51,0.0
5ecbd383243b3438410dae19,494.369,0.0095466795318443,0.9999546021312976,0.5181008214223847,-57.34419090685015,1.4551962337003444e-165,0.0909090909090909,0.0,0.0757575757575757,12.05,0.0,0.1666666666666666,0.0,39.7,2.0
5ede9b80b8a141131edabbe1,561.119,0.0270775692137818,0.9999546021312976,-1.0,-79.87251340756289,9.345747498346627e-191,0.0227272727272727,0.0151515151515151,0.25,26.45,0.0,0.0,0.0,42.65,0.0
5ee71ce25f11c84a3e909b09,579.666,0.043249454064299,4.53978687024344e-05,-1.0,-60.63568939196277,5.3895728197620754e-167,0.1818181818181818,0.0075757575757575,0.4545454545454545,3.62,0.0,0.0,0.0,18.43,0.0
5ee8f9a309471c0d46a6d247,737.15,0.0725752922161395,0.6470466954380244,-0.236306421174523,-56.71368526974568,2.7359624949995465e-165,0.2196969696969697,0.0075757575757575,0.2651515151515151,8.06,0.0,0.0,0.3333333333333333,8.88,0.0
5efc1d4ee23e2a011ded073e,351.429,0.0132980026597716,0.3574062993291121,0.4827571471755802,-59.75787357337097,1.2980359254195122e-166,0.2954545454545454,0.0,0.4015151515151515,2.76,0.0,0.0,0.0,8.68,1.0
5f1f3581b5cf3e103cc545c9,689.277,0.0233523918732829,0.9999546021312976,-0.0481836883933979,-57.45894314607979,1.297236660480074e-165,0.0,0.0075757575757575,0.2424242424242424,10.55,0.0,0.0,0.1666666666666666,20.34,1.0
5f2e0b28c642b31678638a21,410.927,4.53978687024344e-05,0.0015812040133367,-0.2619934833877952,-57.487727154344185,1.260381164756632e-165,0.0227272727272727,0.0,0.3106060606060606,2.74,0.0,0.0,0.0,7.6,0.0
5f4000a47ed89c0e7f2e3760,357.542,0.0150425780285698,0.2132618564164023,-1.0,-71.24761380005802,5.256656665278086e-187,0.106060606060606,0.0,0.4469696969696969,2.15,0.0,0.0,0.3333333333333333,15.26,1.0
5f43ef4041bb5f11a27aa07e,541.79,0.0063340381044762,0.9999546021312976,0.9762124166119672,-70.2536471966191,3.540828513754285e-171,0.0151515151515151,0.0,0.2196969696969697,17.05,0.0,0.1666666666666666,0.1666666666666666,40.69,0.0
5f48dab70aa4ce3aa1914003,455.614,4.53978687024344e-05,4.53978687024344e-05,0.1835863121885391,-57.61746713907854,1.106832389273746e-165,0.0075757575757575,0.0,0.2878787878787879,28.78,0.0,0.0,0.1666666666666666,20.28,0.0
5f507fb3e29c991f68f5879a,408.587,0.0060037804306905,0.9999546021312976,1.0,-71.76066518315208,7.830286477861143e-172,0.0227272727272727,0.0,0.106060606060606,5.74,0.0,0.0,0.0,8.19,0.0
5f5691fb24d1090e6bcdf1ec,443.622,0.0019897871720329,0.9999546021312976,-0.1475399780488704,-58.0315339324173,7.311672790921306e-166,0.1363636363636363,0.0,0.1590909090909091,9.91,0.0,0.0,0.1666666666666666,33.45,0.0
5f5834134283933a1c3b42d0,492.639,0.0124694176738248,4.53978687024344e-05,-0.5973385487093955,-61.588318460618325,8.330380792179893e-183,0.1590909090909091,0.0,0.5075757575757576,17.75,0.0,0.0,0.0,36.61,0.0
5f721a81ee2a860fe028a8a4,926.632,0.0492365202272641,0.581591074527938,-1.0,-67.35967844904182,2.5775547260196814e-185,0.0303030303030303,0.0075757575757575,0.4696969696969697,18.28,0.0,0.0,0.1666666666666666,40.82,1.0
5f932e6a3ceaf50d5768745b,267.685,0.0137528398481516,4.53978687024344e-05,-0.1631224373250718,-58.46220808558749,4.7503966618017714e-166,0.5378787878787878,0.0,0.2424242424242424,5.27,0.0,0.0,0.0,5.42,0.0
5f934f7fdc89a111b5712011,438.316,0.0400750711709296,0.9999546021312976,-1.0,-87.51662492531625,4.4364480927218766e-194,0.1287878787878787,0.0,0.2727272727272727,5.94,0.0,0.0,0.0,15.32,0.0
5f9873550513db147c9d2958,405.394,0.0673458451984053,4.53978687024344e-05,-0.1184541944596338,-64.14400363692866,6.447881255222796e-184,0.0757575757575757,0.0,0.4242424242424242,2.65,0.0,0.0,0.0,13.66,1.0
5fa5a899f2b7600f72104ad1,318.016,4.53978687024344e-05,4.53978687024344e-05,0.5959991101490356,-66.48069264741298,6.214395406870345e-185,0.3787878787878788,0.0,0.4318181818181818,2.54,0.0,0.0,0.1666666666666666,6.46,0.0
5fa935b3d330fa0429da624a,389.613,0.0194039447302698,0.3524200410008955,0.9109041518907736,-72.33295394732639,1.7733736761619866e-187,0.0075757575757575,0.0,0.2348484848484848,2.54,0.0,0.0,0.0,5.89,0.0
5fa9fffcf843322ce7456283,467.02,0.0206475777202059,0.316348209836569,-0.4467668575146399,-61.40223889402242,2.5015481970017745e-167,0.0075757575757575,0.0,0.2575757575757575,4.14,0.0,0.0,0.0,15.24,0.0
5fb3d39a2ceaab00087faddb,386.115,4.53978687024344e-05,0.2003674120015411,0.821237413410981,-72.68239733070436,3.11145645162885e-172,0.3787878787878788,0.0,0.4469696969696969,7.79,0.0,0.0,0.1666666666666666,19.03,0.0
5fb7c9fa2be0a83d8f8913b8,368.783,0.0132536149140997,4.53978687024344e-05,-1.0,-72.79193549799315,2.78824729237799e-172,0.0075757575757575,0.0,0.3939393939393939,2.27,0.0,0.0,0.1666666666666666,13.56,0.0
5fc70f3bd255c10f0b2346ba,645.567,0.0487967983760657,4.53978687024344e-05,-1.0,-69.99150544035979,1.8487206297659687e-186,0.0,0.0075757575757575,0.2045454545454545,20.68,0.0,0.1666666666666666,0.0,34.88,1.0
5fcecd70db3ccb1a7f9331c9,476.486,0.0301220866568025,4.53978687024344e-05,0.1678964228242158,-65.39698429773159,4.58193023861271e-169,0.0075757575757575,0.0,0.4924242424242424,11.5,0.0,0.0,0.3333333333333333,44.44,0.0
